f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,Label
0.25241644231782984,0.6168424616882743,2.7924112460666155,0.5670948175250352,0.7380437155676153,0.9396195839831725,0.14807731796023188,0.5468270025814413,0.3730668559287735,0.6594674594972131,0.4056791579740553,2.2781487889699665,0.680141107341783,0.6010736813524541,0.008588536732042856,1.0345812236953087,0.23902150963828886,0.5325313163650722,2.298270301085919,1.0936607901362785,0.874373465918089,0.6385577435897137,0.00183687544161745,0.15124187517754029,0.9184448494999872,1.853151500607536,2.212371902992534,1.0908952761392576,1.481103749826409,1.9603259986152792,Attack_2
0.6731267563271482,0.035016724176210025,3.556293467397403,0.7888282549514946,0.023575574537932964,0.6124241026756904,1.2469977358211284,0.04656924922259866,0.8992923426372077,1.1274032943441885,0.7600771453285692,1.1310420286102076,0.4757357174027654,1.6537983036911454,0.8549963941041356,0.3618200932039426,3.125032607799546,0.44941988292996343,0.22453264767591674,0.2893339508975329,0.09569658132061618,0.7336263468097831,0.5582082197984449,0.4305689568855182,0.517047313190142,1.8052046819514034,0.9887017344761257,0.748973612097155,1.9388893534177358,1.1019917103365884,Attack_3
0.5709155575415582,0.3159785113098531,1.6436274515995775,0.9808980231642137,0.39453514390627825,0.4090636187816543,0.6131510073358502,0.8855176434859904,0.1824929317699871,0.04595075892521331,2.4328592860832563,1.239574279095895,0.11010056649998465,0.05713308546388757,2.2070649274382523,0.521738198295425,0.7069195356403535,0.4785436305429917,2.152643085936871,0.16156282097183036,1.9542860558606903,0.28991502175256995,0.7241497389894874,0.5381003255940391,3.370224243820308,1.330182341542806,0.9102473014547358,0.018218388710175865,1.4630261008477847,1.3747406520960792,Normal
0.6838575174563318,0.2155007505391755,0.07168252078796229,0.214731774467825,1.5531795502863273,1.184960489161323,0.4101794931567764,0.26620580337705446,0.5919598527402915,0.6605560137944487,0.868903508000126,0.01358572439588643,0.14392686529186405,1.5064522252648427,1.746877389941604,0.34852594315682406,1.9374159689344845,0.8880270491269681,0.26924591363176004,0.22617000526049902,0.24606741296222887,0.3095097898499114,0.4756247393774916,0.5517191543644065,1.2627223789012245,0.2876867277822867,0.08568340364464336,0.7566731513305336,1.6808393850395242,2.269125609994696,Attack_1
1.4126767429373912,0.3554065099002164,0.6261902070776725,3.064327645178623,0.3499683859257085,2.2899191318889,0.15366823334643687,0.9818052799002926,1.0811072124050698,0.30175896341734537,0.5293408788055648,0.03617673773535766,0.05206123179964955,2.0578926855051676,0.9809221752628916,2.5855823144958303,0.19423683965344013,1.9024340773184867,2.1157725799263205,0.9528002684572197,2.0703407704335643,0.865080107399909,0.1272174497173587,0.8368480702074498,1.1984522050511213,1.8294642857957037,0.16919236827054715,3.4490832221366747,0.27124165453520527,0.32315545043324173,Attack_3
0.23831628653523043,1.3176641183556712,0.2733209321116977,0.19278790979006255,2.2311661034833947,0.139086055741306,0.34082905811211495,0.8195323596918334,2.785677718818394,0.4508238802607113,0.8315439481833288,0.03897263625231497,0.8175794705571797,0.06045000322998033,0.27928393636305937,1.2427312038298142,0.604594519349633,3.55320333962215,0.550546344028735,1.229773249316416,0.048732610850401356,0.6189812487397365,0.571722875364106,1.2336650133285172,1.2129340272225544,0.5754413210376309,0.40146503481373663,0.2567571625874008,2.0762491393860536,3.1292105669027532,Attack_3
0.6981847304129918,0.7446908809717151,0.8361367402462714,0.41082941770149956,0.3954775063854093,1.278285792735741,6.373126053282613,1.994958487692862,0.5735304399081307,2.5378966621985146,1.4187028688837382,1.2491368554150126,0.589362048057962,0.018288732058728063,0.4568687409312427,2.4266582299561974,0.37394929836470525,0.18693114569825792,1.3715248045803268,1.3976074306497706,1.8860495915228297,0.11338471061578641,0.4823327607989563,0.006077274890128699,0.5386465024572452,0.5320323804137786,0.5631819603796919,1.3525795759440462,0.8665758169029159,1.7539748633746437,Attack_2
0.27090181284097564,0.6405037282457364,3.6006363485944632,0.5720354646367091,0.14318554311853698,0.8725519381620286,1.4366773949638927,0.43618128954118646,1.1525529360753097,0.5179194787421759,0.8362936138352474,1.7315995980606596,0.02690210516843876,0.09752342714479285,0.13633191227090843,0.6566978082610477,0.020164548614645016,1.0612565038753865,0.27991593692322925,0.3257381413434644,0.46433158892523,3.5495784314263967,0.5403211015856447,0.15395400204796889,0.07529939311372896,0.8361992238648929,1.7671407037080376,3.6960695714734886,0.690491338225212,0.8291738635973278,Attack_1
0.44136742652766836,1.923974289112739,2.528825457657779,3.210968189396316,0.32106861310820506,2.8041161917257686,0.7580128310428894,0.3304819018656349,0.07541359830994,0.5881583764853848,0.6132307202167875,0.9708933284207173,0.2079546883465317,2.827951620633476,2.743407250542878,1.06802989196939,0.2680335841152613,1.9740304488738427,0.2689188138039537,1.5608528744166246,2.9310525524981954,0.22227120557710578,0.9006166632911671,0.6562564663349575,3.3400721259722497,0.1865570732278147,0.6118117701987248,0.5291725977596581,0.36699913004182116,0.3076842100297203,Attack_1
1.8983378442965528,0.7284636199831256,2.37240582644797,1.0871096841630454,0.5345684767983155,1.6106589633389925,1.0166094075369083,1.4778745924630603,1.1126688877634894,0.25706924944341314,3.2028143557614634,0.32217062918099376,1.1065038815160677,0.3007795471641949,0.4172042524571515,1.7814952113442242,0.7694027277525544,0.5371340535943101,1.226281963695322,0.506238458693957,1.3711567906848987,0.6679394811355802,0.6393832988554311,1.8668806302214038,0.7510965952844065,1.7624107384927152,2.180756319131693,1.8404517012323798,1.143168082629708,1.034989307749169,Attack_2
1.2470533511912258,1.1987127997625857,2.482909936654422,0.6700159734451605,0.21770998280676285,0.7499234618953258,0.06050236003232842,0.2504043982607238,1.054013445552742,0.5136670834748102,0.6963362367838036,0.7004047006625334,1.0569182116942921,0.018964934135253367,0.482293453578226,0.4959218691380683,3.2019151446639698,0.23867768307331544,0.5540781245415203,1.1138872327084837,1.0064501813610045,0.0722019259964034,0.4297686640303589,0.8802670222386655,0.15024928904232662,1.013385970935167,0.3998178751727777,0.42649541647810796,3.2867860539706406,1.6147774700009154,Attack_1
2.044406308484544,0.7036258068369329,5.459988241624829,2.730547740340868,0.2762302423079754,0.8910559618515357,0.6531246274503368,0.597690710767726,0.6628108381634227,0.24692335354267925,0.9743421335779094,0.34449598535895504,1.2603641429049346,1.3895710207415521,0.5061699179662007,0.07682116300611604,0.32288040945277385,1.0263121650092164,1.1401430882411256,1.0542726025105693,1.1053110775214632,0.6634934312490487,0.19373549739827187,2.4848214941192586,1.7003827523379058,0.6368500827440239,1.2818612025631502,1.5187484148391315,0.4382476919626629,0.35714999838910355,Attack_3
0.6184044957601308,0.884356257536399,0.02693729203206739,0.35049841277583627,0.755981073294941,1.4235556215003842,0.21825335739190105,0.44871292159611653,1.4010818743665512,0.8844781604936385,0.47306108242878536,0.8805767461909364,0.6632214805583546,0.6594033864531738,0.5302737697194406,0.16217739110154028,0.37940645648349314,1.621837033174027,1.1368976353795917,0.13297855264260003,0.018965799523243017,0.5082316710309891,1.0601786131341377,2.137322063606918,0.6474368795132759,0.4204219654431896,1.112676568895749,1.2857687609069026,0.40848548203698026,0.8410824311504441,Attack_1
0.3976278998686622,1.8245681792839683,1.3818394803015774,0.07649963244533986,0.6110179169082762,0.6888420897511022,0.20817337573032424,0.956619346290635,2.889349910186951,0.3689722185054946,0.4535106287589918,0.9835862549012442,0.23986368672270766,0.6586744170303063,0.4140656574219585,3.1053528443437797,0.5109035339738817,0.9617373535225291,3.3494010178373403,0.9613903354171298,0.25963993364324983,1.242826061906446,0.31252565651746333,0.026487770641883505,0.05989784738428362,0.1930750510261524,2.2391800057091285,1.2396378177414276,0.02453959325175005,2.8528762800753533,Attack_2
0.9828596318993083,1.1221198607154854,2.103549944903551,0.06140837530166953,1.991451257803032,0.3628939530284169,2.3588266312636303,0.6328792485653435,2.8953379679041,2.476834048525508,0.6284081130067883,0.9883456900054555,0.33080979271775085,0.4510734886555623,1.6184155837116605,1.9758999831431259,0.08230952379510893,1.9749579765398577,1.3063792452437644,0.39307152817369434,0.6579747896070349,0.44412933803999854,0.2084802494662172,0.49653671117291714,0.4746223765678138,1.8156398067051773,1.0425415741933601,0.143113590243349,0.8026842656869121,1.2430772920296898,Normal
1.2244589056052517,0.007706818675969748,1.576808734262811,2.066998590506893,0.6667281360724521,0.02544952398202003,0.004569633477417119,1.3858420231536999,5.632739412365227,0.863409025508059,0.4067058831563042,1.922997938751499,0.33839336014548893,0.19335415236947637,4.162301495845883,1.2923722611917687,1.8471946069068703,0.1662855853715436,0.47831983843574954,0.9915123973761718,0.4230616426875637,0.17165836850965874,1.1137940097803087,0.13866281910723827,5.537206901228868,1.8148967820035655,2.4525597491524804,0.4503694530335646,0.887668743199269,1.074262028618231,Attack_1
0.38449126497398267,0.1500858404451339,3.091706065821072,0.10330439933278426,0.3525056541899709,1.2007446396474382,0.36573873276042185,0.9472467711925675,2.0333165861265194,0.32707719621418196,2.1405488657647993,2.411913109882976,0.5576905543150416,2.9003718990273875,3.734570921451653,1.7145376423983305,2.238340308068256,0.23306196575006133,2.570575478405647,1.7460002766755895,0.5284227418822489,0.7913377538428825,0.44277379689868823,0.8675381801388612,0.3204212041889522,0.8124626056514548,1.5772245112190832,1.5778168451454242,0.5804269424871705,0.1649134604840283,Attack_2
3.5966184983004865,0.4152290635783929,3.0493651183708486,1.159696767829647,1.2948144602140774,0.41423459425650344,1.8802476911816888,0.07331617965699477,2.4349024721328902,1.5753325549305162,4.237732900706579,2.004112062808969,1.7687623744122452,0.48739365364773557,1.1855288939349653,0.007045414213999782,3.107940521255638,0.04848372285195108,1.1982891647733873,2.0604606871590616,0.5307909377732182,0.0803488635148253,3.357367126865352,0.780586889944173,1.4700555382633622,0.08239309533282266,0.02027687390372204,0.5880237860800727,0.7493753709616828,0.7319792926064547,Attack_2
0.22457137038722655,1.4689352680543877,0.7549463247816667,0.45254622103643544,0.010275580834350756,2.7721160385283583,1.255485354082247,1.5906960718244016,0.18845580092698488,0.19883624445091094,0.449339756860986,0.1340188430111962,0.46122432678412345,0.0052952716681102146,0.13339125696015128,0.8195640857838857,0.687255435510222,1.6662004373364188,0.11737570824117796,0.0174852331826402,3.0518371534305815,1.1796745703988278,0.30862951700635094,0.21902201518237968,0.12189603274626268,0.1717263093988649,0.32924470804629646,0.5590688711741029,0.33549484793277734,0.05550295497427148,Attack_3
0.8097922767124843,0.06044940753357701,0.8355109891186348,0.031595667431062416,0.3505196590018199,0.837032230556292,0.16437020105879063,1.3370972409581277,4.951010794386672,0.9442908023772967,0.3475770262654978,3.8419222233498647,1.4808098649252588,0.7191773552607754,1.8111883094644756,0.2986682524097108,0.7655939289942141,0.8633032338372255,0.2585284729311361,2.4520143491889352,0.058739307146614975,0.08899971770693267,0.8542141662855051,0.994471933588417,0.40575987684608555,0.9534032890866784,0.957338774966076,1.1083223345890243,0.045295118185322336,2.9178934258521543,Normal
0.28117153669385075,1.0785209910472922,0.2506013093537117,3.079312806597474,0.9485651941364514,0.21248887663346142,3.648211692936707,1.3498306151567938,2.4609068579851288,0.8682406676111593,0.9204482947113659,0.68563549734187,0.12821298295697328,0.41648884580336637,0.21103064037552438,0.8268775702666405,0.18432080713035665,1.300871295319547,0.4819551678011487,0.6600112716831585,1.0571399880481203,0.45193988592172646,0.14428368189214527,0.33361796790981413,0.6161211576097274,0.8191023226972586,0.3728383560852267,0.2050416882214373,0.7180904196050513,3.3518664305900874,Attack_1
1.3471182903074403,0.04170178340946476,2.12222141632034,0.59503542563732,0.8199895932532854,0.19333678787754358,1.3748791108167553,0.26719166946055917,2.4431362554426035,0.5358656873566594,0.19382241250020904,0.4766277256273526,0.6635900562399488,0.9630937587330403,0.14742980105819467,1.326508517639573,0.025843823957912605,0.253796743448729,1.0108714402513685,0.3903393124547076,0.01515162718495361,0.3705100232642267,0.2724448526614249,0.45926781833162084,1.9659570249029488,0.14094498177744091,1.192283875017541,1.1159657175747342,0.5417800325988296,0.08692826162482796,Attack_1
1.280089971362057,0.7894728334329063,2.9908639282257132,1.0839619280757449,0.025515585707459498,0.20852894770743494,0.189320024737468,1.0067318626853559,1.3524198878947735,1.0575647385214693,0.014115553051327062,0.3115208838218731,1.073577671488245,5.324196503912251,2.780685312780193,1.0965352137882076,0.19089460801878264,0.2724835922822279,0.5576182472030035,0.7158328130061503,1.9037636635750224,0.5042360201801697,1.0632897676544855,1.0097928599191432,0.26387296094419216,0.5226350580864846,0.1274219673437792,0.4138191986248242,2.362610248119471,1.3894573961345869,Attack_3
1.7098929658136854,0.22059862641365532,0.4337248469877619,2.395345539481359,0.30547154428842893,0.31136367840639556,0.7140775435643723,1.7615818654888822,0.7100463996493527,2.249673798272839,0.3247284600161755,0.04098332518438335,0.18278227986221993,0.19127251173257045,0.5527323016008291,0.14666773249047763,1.1387063509810602,1.7784172234978628,2.016269374479391,0.0295085699057576,1.4035073771670221,0.07816304256005839,2.4516980763492935,2.5932874557952386,0.8333028816450663,0.6527416663457499,0.1296524253657835,0.8856366695993214,0.6611147960060816,0.7438312889727436,Attack_2
3.4469443369591395,0.3610005664180678,1.3487385356980608,0.6595523294207547,1.3447064635613029,2.029600341066447,0.5137605146966242,0.10206125654647022,0.16779860840683067,1.1107762977479765,1.2090478141378973,0.34000646676395074,0.7002703398804732,0.29277704797056103,2.509043898926041,0.9249030928849649,0.3138515684560434,0.31720589286142625,2.802181607987096,2.216170134902538,0.5308498427280094,2.599290262338191,0.43831137151722327,0.13413048465874727,0.12637297706177636,0.22390658606285088,0.926209099084864,0.6230400920430057,0.4814899395725558,0.7051642757205098,Attack_3
0.4639201020058245,0.6542619218892141,0.16307033628529913,2.1808813813052477,0.2867519863524044,0.33407424215100373,0.3578808159289855,0.03360784537981272,0.13498196740341906,0.027898230343225874,0.9983346082107063,0.44914214572812994,0.8235634637971905,0.17264501918757794,3.2701609747333373,0.10226088881094134,0.503635031327903,1.684731742754701,0.8606308320649749,0.5507105894754462,0.3341884005618152,0.2942740913108492,2.5291475538962356,1.1449690582790228,0.48334162712501855,0.5111825375751284,0.6135081232712968,0.5598224205787303,3.2956158531493207,0.3498814619284523,Attack_2
0.5761790186503548,2.5388281052083284,0.1978016452792428,1.3088477520490904,0.2318381271032864,2.5466728076562113,0.7497371570450865,1.0811320495421075,1.4523038805222783,1.2716458788526386,0.5452401028323864,0.45967190727312107,1.0417674231475533,0.29739454799263854,0.15158596055242668,0.21170707508114808,0.9975546565769462,1.5362322676721432,0.24804634587160018,0.14406425996456904,1.9707317221398366,0.03265445896770254,0.7728626451498668,1.3606946118294896,0.342854661193691,0.05394385665017419,2.011822947366082,0.18052103663660105,0.09686657905579976,0.6169393768440699,Attack_3
0.02479121169809841,0.07422674740007848,0.36262946293505993,0.8240226008398892,0.3585318955393081,0.028103296101732872,1.1171985172145307,0.06241655024121346,0.5439481636148925,0.6784246572032903,0.17715181202438124,0.7114570645627171,0.08213351618615683,0.995270228174713,0.6936193862228129,0.8387099331520119,1.5630624800266237,1.8164077164213197,0.1244670734955442,0.5282712442190513,0.012024122390214737,0.46897444353209017,0.4293715210444431,0.7458194484338831,0.08381618851392644,0.38691260602591054,0.6355592282518081,1.1936862287004357,0.3275186480117244,0.17930040359714466,Normal
1.013516783130874,0.4322653054823081,0.5320662413280127,0.9848493328462482,0.28319149450213904,0.9373773329870655,0.5139291953581075,0.007701729658920617,0.1599546058940501,0.7213634101162967,2.2898976076092317,1.563455137571827,0.34693992015046693,1.7463113042268852,0.2882033262176083,0.5548181467415245,1.5379470727532742,0.6001623393125395,0.5037368818648014,0.5431379798220497,0.23066396442652165,1.0955721045941584,0.1977006264623165,1.433543687899683,4.072401909308711,0.16021709499251807,0.2589245092943829,0.6434639301028351,0.9133752523486358,0.7299407052054319,Attack_1
1.5542762910091028,1.3498808041858703,0.04632974562291435,2.3459907905688278,0.4617010230350572,0.11448562531386798,0.6600284671279061,0.31489093724962475,0.20831291070262709,0.8609607207323422,2.1511758762897464,1.3885408430814574,1.8611069335579564,1.0295997009531315,0.4064541503048228,0.7936858835657039,2.02533700167233,0.11039296054440897,0.28849148644486355,1.3192494486463686,0.29750925905329373,0.6960601471402702,2.206125454674001,1.2545852755138993,0.8028014900370254,1.0208182257410496,2.6060300245373282,1.4850998655841354,0.30098286352199605,1.692909238499251,Attack_2
0.17401494280898056,0.39953216886420057,0.6786761987911089,0.2323567170151731,0.26354160650842134,0.6671194482598023,1.8567895599178785,0.012917138488770265,1.306575287130048,0.04363210108010327,0.11839913372539496,1.8369064068242633,0.15037674953802022,0.2473882682031332,0.4274548671054404,0.44532928430928065,1.0001317699964678,1.454990048726083,1.7727468559489414,0.06107739199774378,0.6549848918984484,3.6418714633496774,1.3759877312841071,0.028499296293633052,0.2311470648746242,1.8304338816463015,2.437595253211804,1.049903431180753,2.321093370578232,0.7368115263223879,Attack_2
0.35457800507288156,0.11496494613516875,5.684861239303533,1.0735674683885874,1.5154500105406628,0.4177918238930625,0.9514785605269438,0.5275205407991878,0.01843881199250156,0.9056782899241551,1.22083978780186,1.3867007321887759,0.6654676331337342,0.6515446076085428,2.3820571558563866,0.20438318658878654,0.9048088926824732,0.5325250429232342,0.02652284320569587,2.568523812546181,1.164286522141054,0.31570485147889876,0.338887630403231,0.15373691260212824,0.9099068168498814,3.655098373026865,0.7601315368569936,1.481206098950944,2.669881380101285,2.1521101828958034,Attack_3
2.4875869987053036,2.303218556585325,0.5039297932019445,0.40470277709962016,0.12464892187676577,0.881035195779731,1.5689702875046696,1.0927153175114965,0.29751333110879596,1.1853585439084366,4.696841669950013,0.15669173475780937,1.981717300318183,0.8457941240756277,0.3210154133110689,1.9299335815255374,0.02361134311847599,0.15590098464282304,0.7158907760336481,0.3399347054185706,0.4686353280802082,2.6587002494625103,0.6172539858571663,1.810794599549404,3.0500414877417357,0.7823882234984599,0.07314776224327245,0.43289545753990594,0.31321006574237376,0.918569840072743,Attack_2
0.6555865636380874,0.5798551731802446,2.238242649234473,3.9733571610347513,0.6528142391472644,0.1585279444979685,0.6506935955859408,0.19590465802921403,0.0423971721154372,0.19307427289014434,1.0315696183621537,3.3480887811425566,0.01850208549397973,0.06465648295805736,1.361337509490138,0.7155368515360259,0.4753633073926014,0.7925625550007674,0.2213123701820613,0.8711453078550233,0.3352827876579247,0.14574381729194297,0.3506894575764791,0.020348756365977345,1.6483368699843657,0.9837195055326721,0.5766239115764782,0.023687105905312693,1.0564227054395205,1.4563786653355217,Attack_3
0.08381357067703984,0.5111100285740038,0.6867651150705072,1.336981279855019,1.4087875066564746,0.2940962759554087,0.31484168311843574,1.127261497856956,0.9504537995648087,0.1948298274375572,0.2968607392588166,0.21868626875572855,0.6863012988184849,2.7732955104960437,0.4231136927161391,1.770493655864599,1.186246747897006,0.22645354131515066,0.2861704496630183,0.18824469753474168,2.4056806883682866,2.1179532032198,2.747756152351785,0.3254325806723813,1.5612422256984662,1.6799018428665808,0.2876674589950047,1.780926903238093,2.6981795282547507,3.9402659454471736,Normal
0.79700150321843,1.3675149133958995,1.3083816620960453,1.1285342043412534,0.09314936021056841,1.163008542574954,1.1076570917966855,1.5097982222525992,0.20397928778904745,0.7220282478450029,1.3335094573792068,1.2085668040214106,0.019249729498279005,1.6199249644046378,1.7305144247252295,1.9672985694903056,0.4947031881476606,0.3569796288993253,0.8599432479925195,5.121193893646939,1.3811135732950064,0.9734135651802006,0.7641033539129298,0.41073223045774887,0.25392657959418863,0.10783825446036775,0.44190560208026064,0.8975924406517932,0.6636806215893857,0.1968984135607025,Attack_2
0.06580053123942795,0.9776486048800235,1.5252912657535023,0.6846669254696419,3.0649689138048473,1.500316895369714,0.14493219211842456,0.7708811313299041,0.1901475578883786,0.3158648771631639,0.02025618633819245,0.8481159626085198,0.25895039959252153,0.7552994318697714,0.6322011484465768,2.565331046673602,0.7805953544698444,1.0581673814619563,1.6238412553776427,1.36188462556102,0.3463248011042328,0.12033197763134892,3.213691668202876,1.620414602855585,2.5509374952335944,1.9758911389940328,1.916376281411654,0.5022600893216415,0.6530399618505164,2.088428251744505,Attack_1
0.1928439234034199,0.975108025769273,0.2707491107783488,0.8813143543704933,1.5691618436841677,0.6213751231284392,0.5285602377806462,4.9905606103921265,0.009189109204790633,1.7797051159934818,0.47348879880947214,0.49776699742914543,0.36041211749262625,0.5073062907574415,0.05565306139861517,1.5330995174318232,0.46592240584823796,0.044117568113898845,0.03543431096252129,1.0002061953549062,0.4188826937065681,0.17898381398742255,0.6177926160558314,1.2086330204944238,1.065517676852076,0.8732608486230673,0.17736375612007244,1.1117612709145082,0.632247904567775,1.290065665267097,Attack_3
1.9060776866539515,4.114335712390421,0.44613312615659095,3.043450556030478,0.19634223537645365,0.10647953414224545,0.03463749681879102,0.42466769200067145,0.4033148450479225,0.22571719234355,0.7327104241737367,0.4514147965986802,0.40774029462308137,0.10698870597075064,2.1130720724488916,1.9827024548508037,1.769032120148692,0.26523102126693127,2.7657197124878006,1.2093081127235779,0.2509683518886653,0.9038074466105719,0.9534257924184134,1.329293831434311,0.06666561333798114,1.2589313040069126,1.9732553814172367,1.5379259575895978,1.9734460605647979,0.2341264541975237,Attack_1
0.6728455259790689,1.5704840945430587,0.5704893202551696,0.7790156572883737,0.07967678694992338,0.7019325230238899,0.5963129796288607,0.554059824808118,0.4205867047427894,0.6845487370440306,2.753106013342001,0.05771567132919858,1.5493909831033759,1.4719993411014844,1.2353164254102587,2.1462289606883656,0.3717509344791834,0.09749102197933711,0.3285777038953663,2.741915803139289,0.9139790635627717,0.6511108990528689,1.1393753681326566,0.9231652508490408,0.043512846305388084,0.19366798007416727,2.2695615994482154,1.3332233519218828,0.6509401899894198,0.3741044745807445,Normal
